case_number	case_name	n_sequences	n_changes	group_name	gt_candidates	test_status	initial_region_span	gap_history	best_candidates	direction_L1	rank_L1_L2	bc_breakpoints_target	gt_breakpoints_target	p_value_vs_L1	p_value_vs_L2	alternative_candidates
4	PQ717401.1	1060	156	A.1.NmC7	N/A	N/A	1-24,35-156	24-35	A.1.NmC7 + A.1.NmC7	<<	N/A	34-35	N/A	2.72e+00	2.72e+00	[], []
4	PQ709929.1	1060	158	A.1.NmC7	N/A	N/A	1-155,156-158		A.1.NmC7 + A.1.NmC14	>>	N/A	155-156	N/A	1.42e+03	2.28e-102	[], []
4	PQ709681.1	1060	160	A.1.NmC7	N/A	N/A	1-14,17-160	14-17	A.1.NmC4 + A.1.NmC7	<<	N/A	16-17	N/A	1.65e-37	9.54e-02	[], []
4	PQ707073.1	1060	158	A.1.NmC7	N/A	N/A	1-67,107-158	67-107	A.1.NmC7 + A.1.NmC12	>>	N/A	106-107	N/A	2.74e-01	3.89e-75	[], []
4	PQ705641.1	1060	156	A.1.NmC7	N/A	N/A	1-97,98-101,102-156	97-102 -> 	A.1.NmC7 + A.1.NmC6 + A.1.NmC7	>>	N/A	97-98, 101-102	N/A	5.20e-11	1.85e-202	[], []
4	PV323840.1	1060	159	A.1.NmC7	N/A	N/A	1-128,130-135,136-159	128-136 -> 128-130	A.1.NmC7 + A.1.NmC5 + A.1.NmC7	>>	N/A	128-129, 135-136	N/A	1.50e-01	6.90e-165	[], []
4	PV323848.1	1060	159	A.1.NmC7	N/A	N/A	1-128,130-135,136-159	128-136 -> 128-130	A.1.NmC7 + A.1.NmC5 + A.1.NmC7	>>	N/A	128-129, 135-136	N/A	1.50e-01	6.90e-165	[], []
4	PQ712289.1	1060	155	A.1.NmC7	N/A	N/A	1-95,96-99,100-155	95-100 -> 	A.1.NmC7 + A.1.NmC6 + A.1.NmC7	>>	N/A	95-96, 99-100	N/A	5.17e-11	1.03e-177	[], []
4	PQ714225.1	1060	157	A.1.NmC7	N/A	N/A	1-104,105-157		A.1.NmC7 + A.1	>>	N/A	104-105	N/A	1.95e-08	1.45e-10	[], []
4	PQ717497.1	1060	159	A.1.NmC7	N/A	N/A	1-85,86-90,91-159	85-91 -> 	A.1.NmC7 + A.1.NmC6 + A.1.NmC7	>>	N/A	85-86, 90-91	N/A	2.23e-02	3.24e-200	[], []
4	PQ707569.1	1060	159	A.1.NmC7	N/A	N/A	1-10,13-159	10-13	A.1.NmC4 + A.1.NmC7	<<	N/A	11-12	N/A	6.13e-38	2.90e+00	[], []
4	PV305112.1	1060	157	A.1.NmC7	N/A	N/A	1-97,98-101,102-157	97-102 -> 	A.1.NmC7 + A.1.NmC6 + A.1.NmC7	>>	N/A	97-98, 101-102	N/A	5.17e-11	5.92e-193	[], []
4	PQ716361.1	1060	155	A.1.NmC7	N/A	N/A	1-103,104-108,109-155	103-109 -> 	A.1.NmC7 + A.1.NmC14 + A.1.NmC7	>>	N/A	103-104, 108-109	N/A	2.48e-11	1.60e-68	[], []
4	PQ709601.1	1060	158	A.1.NmC7	N/A	N/A	1-116,119-158	116-119	A.1.NmC7 + A.1.NmC12	>>	N/A	117-118	N/A	2.34e+00	4.60e-68	[], []
4	PQ707593.1	1060	161	A.1.NmC7	N/A	N/A	1-135,136-137,140-161	135-140 -> 137-140	A.1.NmC7 + A.1.NmC5 + A.1.NmC7	>>	N/A	135-136, 139-140	N/A	7.46e-02	1.49e-148	[], []
4	PV323888.1	1060	157	A.1.NmC7	N/A	N/A	1-5,6-157		A.1.NmC9 + A.1.NmC7	<<	N/A	5-6	N/A	7.72e-189	2.11e-02	[], []
4	PQ707625.1	1060	160	A.1.NmC7	N/A	N/A	1-85,92-160	85-92	A.1.NmC7 + A.1.NmC7	>>	N/A	87-88	N/A	2.72e+00	2.72e+00	[], []
4	PQ707641.1	1060	158	A.1.NmC7	N/A	N/A	1-106,107-158		A.1.NmC7 + A.1.NmC4	>>	N/A	106-107	N/A	3.40e-02	3.35e-31	[], []
4	PQ710993.1	1060	158	A.1.NmC7	N/A	N/A	1-113,116-122,123-158	113-123 -> 113-116	A.1.NmC7 + A.1.NmC13 + A.1.NmC7	>>	N/A	114-115, 122-123	N/A	1.02e-01	1.44e-69	[], []
4	PQ715889.1	1060	158	A.1.NmC7	N/A	N/A	1-140,142-158	140-142	A.1.NmC7 + A.1.NmC13	>>	N/A	140-141	N/A	5.93e+00	4.23e-53	[], []
4	PQ716873.1	1060	156	A.1.NmC7	N/A	N/A	1-121,123-156	121-123	A.1.NmC7 + A.1.NmC12	>>	N/A	121-122	N/A	2.03e-01	1.43e-60	[], []
4	PQ720265.1	1060	158	A.1.NmC7	N/A	N/A	1-149,153-158	149-153	A.1.NmC7 + A.1.NmC6	>>	N/A	151-152	N/A	3.21e+07	1.95e-168	[], []
4	PQ708329.1	1060	158	A.1.NmC7	N/A	N/A	1-5,6-158		A.1.NmC9 + A.1.NmC7	<<	N/A	5-6	N/A	7.57e-199	2.11e-02	[], []
4	PQ715913.1	1060	157	A.1.NmC7	N/A	N/A	1-114,115-135,139-157	114-139 -> 135-139	A.1.NmC7 + A.1 + A.1.NmC7	>>	N/A	114-115, 138-139	N/A	7.21e-02	3.64e-24	[], []
4	PQ711009.1	1060	157	A.1.NmC7	N/A	N/A	1-122,125-157	122-125	A.1.NmC7 + A.1.NmC12	>>	N/A	124-125	N/A	2.35e+00	6.76e-74	[], []
4	PQ714729.1	1060	156	A.1.NmC7	N/A	N/A	1-103,104-108,109-156	103-109 -> 	A.1.NmC7 + A.1.NmC5 + A.1.NmC7	>>	N/A	103-104, 108-109	N/A	5.76e-06	8.32e-154	[], []
4	PV305184.1	1060	157	A.1.NmC7	N/A	N/A	1-100,101-124,125-157	100-125 -> 	A.1.NmC7 + A.1.NmC8 + A.1.NmC7	>>	N/A	100-101, 124-125	N/A	1.24e-03	5.53e-201	[], []
4	PQ715937.1	1060	163	A.1.NmC7	N/A	N/A	1-10,11-13,16-163	10-16 -> 13-16	A.1.NmC7 + A.1.NmC4 + A.1.NmC7	<<	N/A	10-11, 14-15	N/A	6.42e-02	2.82e-57	[], []
4	PQ717217.1	1060	159	A.1.NmC7	N/A	N/A	1-118,119-159		A.1.NmC7 + A.1.NmC4	>>	N/A	118-119	N/A	8.06e+01	7.81e-41	[], []
4	PQ118638.1	1060	167	A.1.NmC7	N/A	N/A	1-21,22-23,24-167	21-24 -> 	A.1.NmC7 + A.1.NmC9 + A.1.NmC7	<<	N/A	21-22, 23-24	N/A	4.98e+06	4.50e-226	[], []
4	PQ710577.1	1060	167	A.1.NmC7	N/A	N/A	1-21,22-23,24-167	21-24 -> 	A.1.NmC7 + A.1.NmC9 + A.1.NmC7	<<	N/A	21-22, 23-24	N/A	4.98e+06	4.50e-226	[], []
4	PQ710193.1	1060	160	A.1.NmC7	N/A	N/A	1-98,99-108,109-160	98-109 -> 	A.1.NmC7 + A.1 + A.1.NmC7	>>	N/A	98-99, 108-109	N/A	3.96e-06	2.89e-28	[], []
4	PP748215.1	1060	157	A.1.NmC7	N/A	N/A	1-5,6-157		A.1.NmC9 + A.1.NmC7	<<	N/A	5-6	N/A	2.52e-214	2.11e-02	[], []
4	PQ827909.1	1060	157	A.1.NmC7	N/A	N/A	1-5,6-157		A.1.NmC9 + A.1.NmC7	<<	N/A	5-6	N/A	2.52e-214	2.11e-02	[], []
5	PQ833365.1	1989	164	A.1.NmC2	N/A	N/A	1-7,8-164		A.1.NmC7 + A.1.NmC2	<<	N/A	7-8	N/A	2.12e-147	5.23e-02	[], []
5	PV456632.1	1989	164	A.1.NmC2	N/A	N/A	1-7,8-164		A.1.NmC9 + A.1.NmC2	<<	N/A	7-8	N/A	1.46e-10	2.41e-01	[], []
5	PQ773307.1	1989	163	A.1.NmC2	N/A	N/A	1-146,152-163	146-152	A.1.NmC2 + A.1.NmC12	>>	N/A	150-151	N/A	9.61e-03	1.45e-72	[], []
5	PV161471.1	1989	167	A.1.NmC2	N/A	N/A	1-143,151-167	143-151	A.1.NmC2 + A.1	>>	N/A	147-148	N/A	2.33e+08	1.68e-143	[], []
5	PQ830333.1	1989	166	A.1.NmC2	N/A	N/A	1-6,7-8,9-166	6-9 -> 	A.1.NmC2 + A.1.NmC7 + A.1.NmC2	<<	N/A	6-7, 8-9	N/A	4.78e-02	8.62e-164	[], []
5	PV218897.1	1989	163	A.1.NmC2	N/A	N/A	1-7,8-163		A.1.NmC13 + A.1.NmC2	<<	N/A	7-8	N/A	6.26e-201	4.44e-02	[], []
6	PQ712201.1	1279	158	A.1.NmC1	N/A	N/A	1-87,89-125,126-158	87-126 -> 87-89	A.1.NmC1 + A.1.NmC12 + A.1.NmC1	>>	N/A	87-88, 125-126	N/A	6.95e-15	2.60e-19	[], []
6	PQ712209.1	1279	158	A.1.NmC1	N/A	N/A	1-87,89-125,126-158	87-126 -> 87-89	A.1.NmC1 + A.1.NmC12 + A.1.NmC1	>>	N/A	87-88, 125-126	N/A	6.95e-15	2.60e-19	[], []
6	PQ714753.1	1279	158	A.1.NmC1	N/A	N/A	1-87,89-158	87-89	A.1.NmC1 + A.1.NmC12	>>	N/A	87-88	N/A	4.28e-15	6.35e-19	[], []
6	PV322208.1	1279	160	A.1.NmC1	N/A	N/A	1-125,126-130,131-160	125-131 -> 	A.1.NmC1 + A.1.NmC5 + A.1.NmC1	>>	N/A	125-126, 130-131	N/A	4.07e-05	2.38e-295	[], []
6	PV322216.1	1279	161	A.1.NmC1	N/A	N/A	1-126,127-131,132-161	126-132 -> 	A.1.NmC1 + A.1.NmC5 + A.1.NmC1	>>	N/A	126-127, 131-132	N/A	4.07e-05	1.75e-295	[], []
6	PV324464.1	1279	158	A.1.NmC1	N/A	N/A	1-88,90-158	88-90	A.1.NmC1 + A.1.NmC12	>>	N/A	88-89	N/A	8.53e-15	9.67e-13	[], []
6	PV301505.1	1279	161	A.1.NmC1	N/A	N/A	1-88,89-90,92-161	88-92 -> 90-92	A.1.NmC1 + A.1.NmC8 + A.1.NmC1	>>	N/A	88-89, 90-91	N/A	4.23e-03	1.30e-94	[], []
6	PQ109711.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.31e-10	2.35e-12	[], []
6	PV319656.1	1279	160	A.1.NmC1	N/A	N/A	1-88,89-90,92-160	88-92 -> 90-92	A.1.NmC1 + A.1.NmC8 + A.1.NmC1	>>	N/A	88-89, 90-91	N/A	4.23e-03	1.29e-94	[], []
6	PP576926.1	1279	161	A.1.NmC1	N/A	N/A	1-124,126-161	124-126	A.1.NmC1 + A.1.NmC12	>>	N/A	125-126	N/A	1.70e-10	5.86e-13	[], []
6	PV317504.1	1279	158	A.1.NmC1	N/A	N/A	1-87,89-158	87-89	A.1.NmC1 + A.1.NmC12	>>	N/A	87-88	N/A	2.14e-15	2.42e-13	[], []
6	PV317488.1	1279	160	A.1.NmC1	N/A	N/A	1-90,92-160	90-92	A.1.NmC1 + A.1.NmC12	>>	N/A	90-91	N/A	8.53e-15	8.87e-30	[], []
6	PV026111.1	1279	164	A.1.NmC1	N/A	N/A	1-127,129-164	127-129	A.1.NmC1 + A.1.NmC12	>>	N/A	128-129	N/A	1.70e-10	7.23e-32	[], []
6	PQ051330.1	1279	158	A.1.NmC1	N/A	N/A	1-109,111-158	109-111	A.1.NmC1 + A.1.NmC7	>>	N/A	109-110	N/A	6.22e-11	3.32e-104	[], []
6	PQ827637.1	1279	158	A.1.NmC1	N/A	N/A	1-109,111-158	109-111	A.1.NmC1 + A.1.NmC7	>>	N/A	109-110	N/A	6.22e-11	3.32e-104	[], []
6	PP755390.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.31e-10	1.56e-18	[], []
6	PP755406.1	1279	159	A.1.NmC1	N/A	N/A	1-101,103-159	101-103	A.1.NmC1 + A.1.NmC12	>>	N/A	101-102	N/A	1.41e-09	6.85e-13	[], []
6	PQ827805.1	1279	159	A.1.NmC1	N/A	N/A	1-101,103-159	101-103	A.1.NmC1 + A.1.NmC12	>>	N/A	101-102	N/A	1.41e-09	6.85e-13	[], []
6	PP752455.1	1279	157	A.1.NmC1	N/A	N/A	1-86,121-133,134-157	86-134 -> 86-121	A.1.NmC1 + A.1.NmC5 + A.1.NmC1	>>	N/A	114-115, 133-134	N/A	2.35e-06	5.24e-283	[], []
6	PQ827629.1	1279	157	A.1.NmC1	N/A	N/A	1-86,121-133,134-157	86-134 -> 86-121	A.1.NmC1 + A.1.NmC5 + A.1.NmC1	>>	N/A	114-115, 133-134	N/A	2.35e-06	5.24e-283	[], []
6	PP755382.1	1279	158	A.1.NmC1	N/A	N/A	1-124,126-158	124-126	A.1.NmC1 + A.1.NmC12	>>	N/A	125-126	N/A	9.26e-10	2.34e-12	[], []
6	PP755374.1	1279	159	A.1.NmC1	N/A	N/A	1-86,107-159	86-107	A.1.NmC1 + A.1.NmC12	>>	N/A	91-92	N/A	4.35e-14	1.63e-16	[], []
6	PQ827781.1	1279	159	A.1.NmC1	N/A	N/A	1-86,107-159	86-107	A.1.NmC1 + A.1.NmC12	>>	N/A	91-92	N/A	4.35e-14	1.63e-16	[], []
6	PP753101.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PP753133.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PP756045.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PP577943.1	1279	162	A.1.NmC1	N/A	N/A	1-125,127-162	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	1.70e-10	1.17e-12	[], []
6	PP753693.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PP753701.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PP753709.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PP753333.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	6.13e-17	[], []
6	PP753341.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	6.13e-17	[], []
6	PP753653.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PP753685.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PP756069.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	6.13e-17	[], []
6	PP756077.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	6.13e-17	[], []
6	PP799693.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	6.13e-17	[], []
6	PP799701.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	6.13e-17	[], []
6	PP799709.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	6.13e-17	[], []
6	PP799725.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	3.20e-23	[], []
6	PP799733.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	6.13e-17	[], []
6	PP824554.1	1279	159	A.1.NmC1	N/A	N/A	1-109,110-159		A.1.NmC1 + A.1.NmC7	>>	N/A	109-110	N/A	2.40e-11	3.74e-108	[], []
6	PP824567.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	6.13e-17	[], []
6	PQ011691.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	6.13e-17	[], []
6	PQ832381.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	6.13e-17	[], []
6	PV132398.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	6.13e-17	[], []
6	PP753141.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	6.13e-17	[], []
6	PQ067965.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	6.13e-17	[], []
6	PQ067966.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	6.13e-17	[], []
6	PQ067968.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	6.13e-17	[], []
6	PQ067969.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	6.13e-17	[], []
6	PQ067970.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	6.13e-17	[], []
6	PQ067971.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	6.13e-17	[], []
6	PQ067972.1	1279	159	A.1.NmC1	N/A	N/A	1-102,103-126,128-159	102-128 -> 126-128	A.1.NmC1 + A.1.NmC9 + A.1.NmC1	>>	N/A	102-103, 126-127	N/A	9.57e-11	6.13e-17	[], []
6	PQ274814.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ274822.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ220872.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ220880.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ220888.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ220896.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ220912.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ220920.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ220928.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ220936.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ051450.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ051458.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ051466.1	1279	160	A.1.NmC1	N/A	N/A	1-125,127-160	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	1.16e-10	1.50e-18	[], []
6	PQ051474.1	1279	160	A.1.NmC1	N/A	N/A	1-125,127-160	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	1.16e-10	1.50e-18	[], []
6	PQ052138.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	3.01e-18	[], []
6	PQ589774.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ589782.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ832493.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ832501.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ664057.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ664065.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ664073.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ664081.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ664089.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ664097.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ664105.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ664113.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ664121.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ664129.1	1279	160	A.1.NmC1	N/A	N/A	1-126,128-160	126-128	A.1.NmC1 + A.1.NmC12	>>	N/A	127-128	N/A	9.26e-10	1.97e-24	[], []
6	PQ664137.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ664145.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ664153.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ832389.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ832397.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ832405.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ832413.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ832421.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ832429.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
6	PQ832437.1	1279	159	A.1.NmC1	N/A	N/A	1-125,127-159	125-127	A.1.NmC1 + A.1.NmC12	>>	N/A	126-127	N/A	9.26e-10	1.49e-18	[], []
